epoch_time,ankle_angle,goal_angle,servo_command,vibe_command_0,vibe_command_1,vibe_command_2,vibe_command_3,vibe_command_4,vibe_command_5,vibe_command_6,vibe_command_7
1749018115.540536,116.846593,90.000000,90.000000,0.000000,0.000000,0.000000,0.000000,214.000000,214.000000,214.000000,214.000000
1749018115.594028,117.210093,90.000000,90.000000,0.000000,0.000000,0.000000,0.000000,217.000000,217.000000,217.000000,217.000000
1749018115.612750,118.295639,90.000000,90.000000,0.000000,0.000000,0.000000,0.000000,226.000000,226.000000,226.000000,226.000000
1749018115.635667,118.555681,90.000000,90.000000,0.000000,0.000000,0.000000,0.000000,228.000000,228.000000,228.000000,228.000000
1749018115.670341,118.719210,90.000000,90.000000,0.000000,0.000000,0.000000,0.000000,229.000000,229.000000,229.000000,229.000000
1749018115.703593,119.574757,90.000000,90.000000,0.000000,0.000000,0.000000,0.000000,236.000000,236.000000,236.000000,236.000000
1749018115.735426,119.899392,90.000000,90.000000,0.000000,0.000000,0.000000,0.000000,239.000000,239.000000,239.000000,239.000000
1749018115.769974,120.408136,90.000000,90.000000,0.000000,0.000000,0.000000,0.000000,243.000000,243.000000,243.000000,243.000000
1749018115.803894,120.614513,90.000000,90.000000,0.000000,0.000000,0.000000,0.000000,244.000000,244.000000,244.000000,244.000000
1749018115.836898,120.475519,90.000000,90.000000,0.000000,0.000000,0.000000,0.000000,243.000000,243.000000,243.000000,243.000000
1749018115.874752,122.268554,90.000000,90.000000,0.000000,0.000000,0.000000,0.000000,250.000000,250.000000,250.000000,250.000000
1749018115.907834,122.419334,90.000000,90.000000,0.000000,0.000000,0.000000,0.000000,250.000000,250.000000,250.000000,250.000000
1749018115.940981,123.402387,90.000000,90.000000,0.000000,0.000000,0.000000,0.000000,250.000000,250.000000,250.000000,250.000000
1749018115.975910,123.898402,90.000000,90.000000,0.000000,0.000000,0.000000,0.000000,250.000000,250.000000,250.000000,250.000000
1749018116.008151,123.744650,90.000000,90.000000,0.000000,0.000000,0.000000,0.000000,250.000000,250.000000,250.000000,250.000000
1749018116.039514,124.411535,90.000000,90.000000,0.000000,0.000000,0.000000,0.000000,250.000000,250.000000,250.000000,250.000000
1749018116.076736,125.033781,90.000000,90.000000,0.000000,0.000000,0.000000,0.000000,250.000000,250.000000,250.000000,250.000000
1749018116.101942,125.353563,90.000000,90.000000,0.000000,0.000000,0.000000,0.000000,250.000000,250.000000,250.000000,250.000000
1749018116.134695,125.921790,90.000000,90.000000,0.000000,0.000000,0.000000,0.000000,250.000000,250.000000,250.000000,250.000000
1749018116.171266,126.025293,90.000000,90.000000,0.000000,0.000000,0.000000,0.000000,250.000000,250.000000,250.000000,250.000000
1749018116.204887,126.204146,90.000000,90.000000,0.000000,0.000000,0.000000,0.000000,250.000000,250.000000,250.000000,250.000000
1749018116.238593,126.763610,90.000000,90.000000,0.000000,0.000000,0.000000,0.000000,250.000000,250.000000,250.000000,250.000000
1749018116.276345,127.197091,90.000000,90.000000,0.000000,0.000000,0.000000,0.000000,250.000000,250.000000,250.000000,250.000000
1749018116.307996,127.469688,90.000000,90.000000,0.000000,0.000000,0.000000,0.000000,250.000000,250.000000,250.000000,250.000000
1749018116.340593,128.216137,90.000000,90.000000,0.000000,0.000000,0.000000,0.000000,250.000000,250.000000,250.000000,250.000000
1749018116.375438,128.111230,90.000000,90.000000,0.000000,0.000000,0.000000,0.000000,250.000000,250.000000,250.000000,250.000000
1749018116.408455,129.082192,90.000000,90.000000,0.000000,0.000000,0.000000,0.000000,250.000000,250.000000,250.000000,250.000000
1749018116.441009,129.430992,90.000000,90.000000,0.000000,0.000000,0.000000,0.000000,250.000000,250.000000,250.000000,250.000000
1749018116.475368,128.823989,90.000000,90.000000,0.000000,0.000000,0.000000,0.000000,250.000000,250.000000,250.000000,250.000000
1749018116.506624,129.878932,90.000000,90.000000,0.000000,0.000000,0.000000,0.000000,250.000000,250.000000,250.000000,250.000000
1749018116.538938,130.357999,90.000000,90.000000,0.000000,0.000000,0.000000,0.000000,250.000000,250.000000,250.000000,250.000000
1749018116.574280,131.281207,90.000000,90.000000,0.000000,0.000000,0.000000,0.000000,250.000000,250.000000,250.000000,250.000000
1749018116.607940,131.432561,90.000000,90.000000,0.000000,0.000000,0.000000,0.000000,250.000000,250.000000,250.000000,250.000000
